round,expected goals,venue_xg,opponent_xg,goals,shots,touches,ast,passcmp,passcmp%,min,poss,gca,sca,gls,sh,rolling_xg,cumulative_xg,rolling_goals,cumulative_goals,rolling_shots,cumulative_shots,rolling_touches,cumulative_touches,rolling_possession,cumulative_possession,rolling_assists,cumulative_assists,rolling_passcmp,cumulative_passcmp,rolling_passaccuracy,cumulative_passaccuracy,rolling_minutesplayed,cumulative_minutesplayed,rolling_gca,cumulative_gca,rolling_sca,cumulative_sca,rolling_playergoals,cumulative_playergoals,rolling_playershots,cumulative_playershots,defenders,midfielders,forwards,defenders_opp,midfielders_opp,forwards_opp,haaland_impact_last5,haaland_impact_cumulative,opponent_strength,opponent_haaland,venue_haaland,days_since_first_match,result,total_shots_team,total_sot_team,total_xg_team,total_possession,goals_per_match_team,goals_conceded_per_match_team,goals_scored_haaland,sot_haaland,expected_goals_haaland,non_penalty_xg_haaland,xg_per_shot_haaland,shot_accuracy_haaland,goals_per_shot_haaland,assists_haaland,minutes_played_haaland,xg_per_minute_haaland,goals_per_minute_haaland,sca_per_minute_haaland,gca_per_minute_haaland,match_impact_haaland,home_away,match_event_influence,match_tempo
34,2.4,Away,Tottenham,8,28,92,0,48,85.7,89.0,47.0,0.0,0.0,2.0,1.0,2.58,2.085294117647059,8.0,10.441176470588236,63.4,79.11764705882354,66.4,82.41176470588235,66.8,65.26470588235294,0.0,1.1176470588235294,32.4,35.0,62.120000000000005,59.60294117647059,69.8,66.79411764705883,0.0,0.2647058823529412,1.2,1.5,0.8,0.6470588235294118,2.2,2.8823529411764706,4,5,1,4,4,2,-1.78,-1.4382352941176473,0.71,16.0,0.0,277.0,2.0,7.0,4.0,2.4,47.0,0.0588235294117647,0.0,2.0,4.0,2.4,1.6,0.3428571428571428,0.5714285714285714,0.2857142857142857,0.0,89.0,0.0269662921348314,0.0224719101123595,0.0,0.0,2.0,0.0,2.0,0.0786516853932584
35,0.9,Away,Nott'ham Forest,4,22,34,0,22,91.7,29.0,66.0,0.0,2.0,1.0,2.0,2.56,2.051428571428571,8.8,10.257142857142858,58.2,77.48571428571428,58.0,81.02857142857142,65.6,65.28571428571429,0.0,1.0857142857142856,31.2,34.628571428571426,67.74000000000001,60.52,57.6,65.71428571428571,0.0,0.2571428571428571,1.4,1.5142857142857142,1.0,0.6571428571428571,1.8,2.857142857142857,4,5,1,5,4,1,-1.56,-1.394285714285714,-0.44,14.0,0.0,261.0,2.0,11.0,5.0,0.9,66.0,0.0571428571428571,0.0,1.0,5.0,0.9,0.9,0.0818181818181818,0.4545454545454545,0.1818181818181818,0.0,29.0,0.0310344827586206,0.0689655172413793,0.0689655172413793,0.0,4.0,0.0,2.0,0.3793103448275862
35,0.9,Away,Nott'ham Forest,4,22,34,0,22,91.7,29.0,66.0,0.0,2.0,1.0,2.0,2.56,2.051428571428571,8.8,10.257142857142858,58.2,77.48571428571428,58.0,81.02857142857142,65.6,65.28571428571429,0.0,1.0857142857142856,31.2,34.628571428571426,67.74000000000001,60.52,57.6,65.71428571428571,0.0,0.2571428571428571,1.4,1.5142857142857142,1.0,0.6571428571428571,1.8,2.857142857142857,4,5,1,5,4,1,-1.56,-1.394285714285714,-0.44,14.0,0.0,261.0,2.0,11.0,5.0,0.9,66.0,0.0571428571428571,0.0,1.0,5.0,0.9,0.9,0.0818181818181818,0.4545454545454545,0.1818181818181818,0.0,29.0,0.0310344827586206,0.0689655172413793,0.0689655172413793,0.0,4.0,0.0,2.0,0.3793103448275862
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
36,3.7,Home,Wolves,160,576,864,0,320,66.7,81.0,58.0,1.0,1.0,4.0,6.0,2.62,2.0972222222222223,40.0,14.416666666666666,168.4,91.33333333333331,230.8,102.77777777777776,63.8,65.08333333333333,0.0,1.0555555555555556,95.2,42.55555555555556,81.08000000000001,60.69166666666667,73.8,66.13888888888889,0.2,0.2777777777777778,1.6,1.5,1.8,0.75,3.0,2.9444444444444446,4,5,1,3,5,2,-0.8200000000000001,-1.3472222222222223,-0.54,18.0,1.0,267.0,2.0,18.0,10.0,3.7,58.0,0.1388888888888889,0.0277777777777777,4.0,10.0,3.7,2.1,0.2055555555555555,0.5555555555555556,0.2777777777777778,0.0,81.0,0.045679012345679,0.0617283950617283,0.0123456790123456,0.0123456790123456,6.0,0.0,4.0,0.2222222222222222
